sortedNum,requireLen,example,tipsLen,quesClass,Fundamentals,Algorithms,Common.Data.Structures,Advanced.Data.Structures,Techniques,Math,Other,otherCom,huawei,bytedance,microsoft,google,amazon,tencent,recursion,linked-list,math,hash-table,string,binary-search,divide-and-conquer,dynamic-programming,greedy,two-pointers,sorting,backtracking,heap-priority-queue,simulation,depth-first-search,binary-tree,breadth-first-search,union-find,graph,geometry,database,topological-sort,prefix-sum,shortest-path,bitmask,difficulty,require,tips,ifcom,topicNum
1530,81,2,58,题库,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,一个的指的是一个填满整数的方格阵，且每一行、每一列以及两条对角线的和。幻方中的整数。显然，每个的方格都是一个幻方。给你一个的整数矩阵，请你返回矩阵中的（即边长）。,"m==grid.lengthn==grid[i].length1<=m,n<=501<=grid[i][j]<=10",1,3
1531,118,3,310,题库,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,给你一个布尔表达式，用字符串表示。这个字符串包含字符，，（按位运算），（按位运算），和。你的目标是将布尔表达式的（也就是将变为，或者将变为），请你返回达成目标需要的次数。可执行的如下：的与。计算表达式时，括号优先级，然后按照的顺序运算。,"比方说，""()1|1""和""(1)&()""不是有效布尔表达式。而""1""""(((1))|(0))""和""1|(0&(1))""是布尔表达式。比方说，如果表达式expression=""1|1|(0&0)&1""，它的为1|1|(0&0)&1=1|1|0&1=1|0&1=1&1=1。我们想要执行操作将表达式的值变成将一个'1'变成一个'0'将一个'0'变成一个'1'将一个'&'变成一个'|'将一个'|'变成一个'&'1<=expression.length<=10expression只包含'1''0''&''|''('和')'所有括号都有与之匹配的对应括号。不会有空的括号（也就是说""()""不是expression的子字符串）。",1,4
1532,92,2,60,题库,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个字符串数组（下标计数）。在一步操作中，需先选出两个下标和，其中是一个非空字符串，接着将中的字符移动到中的位置上。如果执行任意步操作可以使中的每个字符串都相等，返回；否则，返回。,1<=words.length<=1001<=words[i].length<=100words[i]由小写英文字母组成,1,3
1533,261,3,113,题库,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你两个字符串和，其中是的一个。同时，给你一个元素且下标计数的整数数组，该数组是中下标的一个子集（的下标也计数）。请你找出一个整数（），选出中的个下标，然后从中移除这些下标对应的个字符。整数需满足：在执行完上述步骤后，仍然是的一个。更正式的解释是，对于每个，先标记出位于的字符，接着移除所有标记过的字符，然后检查是否仍然是的一个子序列。返回你可以找出的，满足在移除字符后仍然是的一个子序列。字符串的一个是一个由原字符串生成的新字符串，生成过程中可能会移除原字符串中的一些字符（也可能不移除）但不改变剩余字符之间的相对顺序。,1<=p.length<=s.length<=100<=removable.length<s.length0<=removable[i]<s.length是的一个子字符串和都由小写英文字母组成removable中的元素互不相同,1,3
1534,107,4,234,题库,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,是一个由三个整数组成的数组。给你一个二维整数数组，其中表示第个。同时，给你一个整数数组，表示你想要得到的。为了得到，你需要对执行下面的操作（可能次）：如果通过以上操作我们可以使得目标成为的一个，则返回；否则，返回。,"选出两个下标（下标从0开始计数）和i!=j），并triplets[j]为[max(a,a),max(b,b),max(c,c例如，triplets[i]=[2,5,3]且triplets[j]=[1,7,5]triplets[j]将会更新为[max(2,1),max(5,7),max(3,5)]=[2,7,5]1<=triplets.length<=10triplets[i].length==target.length==31<=a,b,c,x,y,z<=1000",1,2
1535,351,2,92,题库,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,名运动员参与一场锦标赛，所有运动员站成一排，并根据站位从到编号（运动员是这一排中的第一个运动员，运动员是第二个运动员，依此类推）。锦标赛由多个回合组成（从回合开始）。每一回合中，这一排从前往后数的第名运动员需要与从后往前数的第名运动员比拼，获胜者将会进入下一回合。如果当前回合中运动员数目为奇数，那么中间那位运动员将轮空晋级下一回合。每回合结束后，获胜者将会基于最开始分配给他们的原始顺序（升序）重新排成一排。编号为和的运动员是本场锦标赛中的最佳运动员。在他们开始比拼之前，完全可以战胜任何其他运动员。而任意两个其他运动员进行比拼时，其中任意一个都有获胜的可能，因此你可以谁是这一回合的获胜者。给你三个整数、和。返回一个由两个值组成的整数数组，分别表示两位最佳运动员在本场锦标赛中比拼的回合数和回合数。,"例如，当前回合中，运动员1,2,4,6,7运动员需要和运动员比拼运动员需要和运动员比拼运动员轮空晋级下一回合2<=n<=281<=firstPlayer<secondPlayer<=n",1,2
1536,94,2,69,题库,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,一个2D网格中的是指那些其相邻格子(上、下、左、右)的元素。给你一个的矩阵，其中任意两个相邻格子的值都。找出并。你可以假设整个矩阵周边环绕着一圈值为的格子。要求必须写出时间复杂度为或的算法,"m==mat.lengthn==mat[i].length1<=m,n<=5001<=mat[i][j]<=10任意两个相邻元素均不相等.",1,3
1537,73,3,32,题库,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个字符串，表示一个大整数。请你在字符串的所有中找出，并以字符串形式返回。如果不存在奇数，则返回一个空字符串。是字符串中的一个连续的字符序列。,1<=num.length<=10num仅由数字组成且不含前导零,1,3
1538,203,3,226,题库,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,一款新的在线电子游戏在近期发布，在该电子游戏中，以为周期规划若干时长为的游戏对局。这意味着，在、、和，将会开始一个新的对局，其中用一个从到的整数表示。游戏中使用，所以一天中最早的时间是，最晚的时间是。给你两个字符串和，均符合格式，分别表示你和游戏的确切时间，请计算在整个游戏会话期间，你完成的。如果，这表示你玩了个通宵（也就是从到午夜，再从午夜到）。假设你是从进入游戏，并在退出游戏，请计算并返回你完成的。,"例如，如果startTime=""05:20""且finishTime=""05:59""，这意味着你仅仅完成从05:30到05:45这一个完整对局。而你没有完成从05:15到05:30的完整对局，因为你是在对局开始后进入的游戏；同时，你也没有完成从05:45到06:00的完整对局，因为你是在对局结束前退出的游戏。startTime和finishTime的格式为HH:MM00<=HH<=2300<=MM<=59startTime和finishTime不相等",1,2
1539,132,2,105,题库,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你两个的二进制矩阵和，它们只包含（表示水域）和（表示陆地）。一个是由（水平或者竖直）上相邻的组成的区域。任何矩阵以外的区域都视为水域。如果的一个岛屿，被的一个岛屿包含，也就是说中该岛屿的每一个格子都被中同一个岛屿完全包含，那么我们称中的这个岛屿为。请你返回中的。,"m==grid1.length==grid2.lengthn==grid1[i].length==grid2[i].length1<=m,n<=500grid1[i][j]和grid2[i][j]都要么是要么是",1,5
1540,132,2,150,题库,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MEDIUM,一个数组的定义为：且的的。如果中所有元素都，那么差绝对值的最小值为。给你一个整数数组和查询数组，其中。对于每个查询，计算中，子数组包含数组（下标从开始）中下标在和之间的所有元素（包含和在内）。请你返回，其中是第个查询的答案。是一个数组中连续的一段元素。的值定义为：,"比方说，数组[5,,7,2]差绝对值的最小值是|2-3|=1。注意答案不为，因为a[i]和a[j]必须不相等。如果x>=0，那么值为如果x<0，那么值为2<=nums.length<=101<=nums[i]<=1001<=queries.length<=2*100<=l<r<nums.length",1,2
1541,79,1,95,题库,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,表:查询每个工资类别的银行账户数量。工资类别如下：：所有工资美元。结果表包含所有三个类别。如果某个类别中没有帐户，则报告。按返回结果表。查询结果格式如下示例。,"""LowSalary""：所有工资严格低于20000美元。""AverageSalary""范围内的所有工资[$20000,$50000]""HighSalary""：所有工资严格大于50000美元。",1,1
1542,78,4,36,题库,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个下标从开始的整数数组，如果删除元素后，数组，那么请你返回，否则返回。如果数组本身已经是严格递增的，请你也返回。数组是的定义为：对于任意下标的都满足。,2<=nums.length<=10001<=nums[i]<=1000,1,1
1543,73,2,81,题库,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你两个字符串和，请你对反复执行以下操作直到子字符串都被删除：请你返回从中删除所有子字符串以后得到的剩余字符串。一个是一个字符串中连续的字符序列。,找到中最左边的子字符串part，并将它从中删除。1<=s.length<=10001<=part.length<=1000​​​​​​和part只包小写英文字母。,1,1
1544,129,2,65,题库,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,一个下标从开始的数组的定义为下标处元素之减去下标处元素之。给你一个数组，请你返回中任意子序列的（子序列的下标从0开始编号）。一个数组的是从原数组中删除一些元素后（也可能一个也不删除）剩余元素不改变顺序组成的数组。比方说，是的一个子序列（加粗元素），但是不是。,"比方说，数组[4,2,5,3]的交替和为(4+5)-(2+3)=41<=nums.length<=101<=nums[i]<=10",1,2
1545,169,1,734,题库,1,0,3,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,你有一个电影租借公司和个电影商店。你想要实现一个电影租借系统，它支持查询、预订和返还电影的操作。同时系统还能生成一份当前被借出电影的报告。所有电影用二维整数数组表示，其中表示商店有一份电影的拷贝，租借价格为。每个商店有编号为的电影拷贝。系统需要支持以下操作：请你实现类：测试数据保证操作中指定商店拥有的指定电影，且操作指定的商店指定电影。,"Search：找到拥有指定电影且未借出的商店中最便宜的5个。商店需要按照升序排序，如果价格相同，则shop的商店排在前面。如果查询结果少于5个商店，则将它们全部返回。如果查询结果没有任何商店，则返回空列表。Rent：从指定商店借出指定电影，题目保证指定电影在指定商店未借出Drop：在指定商店返还之前已借出的指定电影。Report：返回最便宜的5部已借出电影（可能有重复的电影ID），将结果用二维列表res返回，其中res[j]=[shop,movie表示第便宜的已借出电影是从商店shop借出的电影movieres中的电影需要按升序排序；如果价格相同，则shop的排在前面；如果仍然相同，则movie较小的排在前面。如果当前借出的电影小于5部，则将它们全部返回。如果当前没有借出电影，则返回一个空的列表。MovieRentingSystem(intn,int[][]entries)将MovieRentingSystem对象用个商店和entries表示的电影列表初始化。List<Integer>search(intmovie)如上所述，返回未借出指定movie的商店列表。voidrent(intshop,intmovie)从指定商店shop借出指定电影movievoiddrop(intshop,intmovie)在指定商店shop返还之前借出的电影movieList<List<Integer>>report()如上所述，返回最便宜的已借出电影列表。1<=n<=3*101<=entries.length<=100<=shop<n1<=movie,price<=10每个商店有一份电影movie的拷贝。searchrentdrop和report的调用不超过次。",1,5
1546,57,2,67,题库,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,两个数对和之间的定义为。给你一个整数数组，选出四个下标、、和，使数对和之间的取到。返回以这种方式取得的乘积差中的。,"例如，(5,6)和(2,7)之间的乘积差是(5*6)-(2*7)=164<=nums.length<=101<=nums[i]<=10",1,2
1547,142,2,71,题库,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MEDIUM,给你一个大小为的整数矩阵​​​，其中和都是；另给你一个整数。矩阵由若干层组成，如下图所示，每种颜色代表一层：矩阵的循环轮转是通过分别循环轮转矩阵中的每一层完成的。在对某一层进行一次循环旋转操作时，层中的每一个元素将会取代其方向的相邻元素。轮转示例如下：返回执行次循环轮转操作后的矩阵。,"m==grid.lengthn==grid[i].length2<=m,n<=50和都是1<=grid[i][j]<=50001<=k<=10",1,3
1548,98,3,73,题库,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,MEDIUM,如果某个字符串中字母出现次，则称其为字符串。给你一个字符串，该字符串由前十个小写英文字母组成（到）。请你返回中的数目如果同样的子字符串在中出现多次，那么应当对分别计数是字符串中的一个连续字符序列。,"例如，""ccjjc""和""abab""都是最美字符串，但""ab""不是。1<=word.length<=10word由从'a'到'j'的小写英文字母组成",1,4
1549,211,2,98,题库,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,你是一只蚂蚁，负责为蚁群构筑间编号从到的新房间。给你一个且长度为的整数数组作为扩建计划。其中，表示在构筑房间之前，你必须先构筑房间，并且这两个房间必须相连。房间已经构筑完成，所以。扩建计划中还有一条硬性要求，在完成所有房间的构筑之后，从房间可以访问到每个房间。你一次只能构筑房间。你可以在房间之间自由穿行，只要这些房间是。如果房间已经构筑完成，那么你就可以构筑房间。返回你构筑所有房间的。由于答案可能很大，请返回对的结果。,n==prevRoom.length2<=n<=10prevRoom[0]==-1对于所有的1<=i<n，都有0<=prevRoom[i]<n题目保证所有房间都构筑完成后，从房间可以访问到每个房间,1,6
1550,64,2,54,题库,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个（）。请你构建一个的数组，其中，对于每个（），都满足。返回构建好的数组。是一个由到（和也包含在内）的不同整数组成的数组。,1<=nums.length<=10000<=nums[i]<nums.lengthnums中的元素互不相同,1,2
1551,304,3,59,题库,2,1,0,0,0,0,0,1,0,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,你正在玩一款电子游戏，在游戏中你需要保护城市免受怪物侵袭。给你一个且长度为的整数数组，其中是第个怪物与城市的（单位：米）。怪物以的速度走向城市。给你一个长度为的整数数组表示每个怪物的速度，其中是第个怪物的速度（单位：米/分）。怪物从时开始移动。你有一把武器，并可以在每一分钟的开始时使用，包括第0分钟。但是你无法在一分钟的中间使用武器。这种武器威力惊人，一次可以消灭任一还活着的怪物。一旦任一怪物到达城市，你就输掉了这场游戏。如果某个怪物在某一分钟开始时到达城市，这会被视为游戏，在你可以使用武器之前，游戏就会结束。返回在你输掉游戏前可以消灭的怪物的数量。如果你可以在所有怪物到达城市前将它们全部消灭，返回。,"n==dist.length==speed.length1<=n<=101<=dist[i],speed[i]<=10",1,3
1552,110,3,80,题库,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,我们称一个数字字符串是当它满足（下标从开始）下标处的数字为且下标处的数字为（，，或）。给你一个整数，请你返回长度为且为好数字的数字字符串。由于答案可能会很大，请你将它对。一个是每一位都由到组成的字符串，且可能包含前导0。,"比方说，""2582""是好数字，因为偶数下标处的数字（和）是偶数且奇数下标处的数字（和）为质数。但""3245""好数字，因为在偶数下标处但不是偶数。1<=n<=10",1,2
1553,230,3,94,题库,1,1,0,1,2,0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,一个国家由个编号为到的城市组成。在这个国家里，城市之间都有一条道路连接。总共有个编号为到的朋友想在这个国家旅游。他们每一个人的路径都会包含一些城市。每条路径都由一个整数数组表示，每个整数数组表示一个朋友按顺序访问过的城市序列。同一个城市在一条路径中可能出现，但同一个城市在一条路径中不会连续出现。给你一个整数和二维数组，其中是一个整数数组，表示第个朋友走过的路径，请你返回朋友都走过的的长度，如果不存在公共子路径，请你返回。一个指的是一条路径中连续的城市序列。,1<=n<=10m==paths.length2<=m<=10sum(paths[i].length)<=100<=paths[i][j]<npaths[i]中同一个城市不会连续重复出现。,1,5
